ages Centile1 Centile2 Centile3 Centile4 Centile5 Centile6 Centile7 Centile8 Centile9 Centile10 Centile11 Centile12 Centile13 Centile14 Centile15 Centile16 Centile17 Centile18 Centile19 Centile20 Centile21 Centile22 Centile23 Centile24 Centile25 Centile26 Centile27 Centile28 Centile29 Centile30 Centile31 Centile32 Centile33 Centile34 Centile35 Centile36 Centile37 Centile38 Centile39 Centile40 Centile41 Centile42 Centile43 Centile44 Centile45 Centile46 Centile47 Centile48 Centile49 Centile50 Centile51 Centile52 Centile53 Centile54 Centile55 Centile56 Centile57 Centile58 Centile59 Centile60 Centile61 Centile62 Centile63 Centile64 Centile65 Centile66 Centile67 Centile68 Centile69 Centile70 Centile71 Centile72 Centile73 Centile74 Centile75 Centile76 Centile77 Centile78 Centile79 Centile80 Centile81 Centile82 Centile83 Centile84 Centile85 Centile86 Centile87 Centile88 Centile89 Centile90 Centile91 Centile92 Centile93 Centile94 Centile95 Centile96 Centile97 Centile98 Centile99 Centile100
42 44.63519613365975 44.25689512790286 44.139734038439535 43.83939109404558 43.71310716468798 43.64764655685475 43.57691893619039 43.40319276614164 43.42942807463972 43.3079671330043 43.42320363005604 43.21066691581973 43.208546302634794 43.21947224214879 43.133202819082825 43.05337171351957 43.01272505359499 43.042004913372075 43.06651207297151 43.12685299566065 42.93046242147422 42.95719924148835 42.8719298814832 42.9649700823515 42.843007563684694 42.85326059146505 42.84127879505129 42.66851766465774 42.770962750869884 42.631274610078975 42.659515152776954 42.70545296807323 42.59519602634944 42.78646967677467 42.60563651109691 42.549967214327346 42.42351588460271 42.46609570956128 42.46093534685238 42.33417676379169 42.495474854807206 42.310357526081845 42.42859045379974 42.413059879485424 42.32092021276545 42.16867515198799 42.365294264675846 42.23943461406095 42.17261080379978 42.246711613163896 42.095107594390655 42.099901632437145 42.14511132235143 42.07115519460075 42.13314098627929 42.05889367252815 42.00552511568965 41.963535946763876 42.023718583303946 41.891088988819675 41.85419321471805 42.016498396186606 41.97724880148304 41.861316958574164 41.93991723295955 41.9166115364106 41.9336799721329 41.93013211344115 41.86570809433633 41.74664097751882 41.803988304187406 41.77318032911338 41.90133022548523 41.83923572643395 41.911430187003106 41.79974696504736 41.73260083094363 41.79995242964359 41.76157305094296 41.61019675432446 41.695241106327565 41.54771302196187 41.54217489963251 41.54290891502164 41.56366615648285 41.47907216942835 41.52152548899214 41.48101224145254 41.49977359935039 41.51204700428731 41.317588934958565 41.33216279656468 41.29844304965325 41.31332809464372 41.28916176052219 41.276951903658954 41.14915050851637 41.19816558286273 40.9867943188825 40.83445301763043
43 45.697938898746884 45.31063072618626 45.19068008697381 44.88318612009429 44.753895430513886 44.68687623677987 44.614464625147306 44.43660211771644 44.46346207641686 44.33910920759964 44.45708943077165 44.23949231857734 44.23732121460229 44.24850729553329 44.16018383858479 44.07845199241289 44.03683755487106 44.06681455416665 44.09190521756607 44.153682828890666 43.95261628865217 43.97998969961902 43.892690116756604 43.98794556050272 43.86307917234386 43.87357631983327 43.86130924255251 43.684434751911496 43.78931900684297 43.646304957938 43.675217894509736 43.72224946731307 43.60936736031014 43.80519514526931 43.62005642802779 43.563061671811326 43.433599596140866 43.4771932264556 43.47190999796791 43.34213335340578 43.50727187515976 43.31774699098855 43.438794988414024 43.42289463852079 43.32856117021225 43.17269122703532 43.37399174716813 43.24513543820525 43.17672058484263 43.252585699191606 43.09737206092377 43.102280242733265 43.14856635383599 43.072849365900765 43.136311009762125 43.06029590282644 43.00565666606322 42.962667755020156 43.02428331147785 42.88849586950585 42.85072162459229 43.01689121514343 42.97670710628025 42.85801498139736 42.93848669088716 42.91462609680133 42.93210092385035 42.9284685923326 42.862510668011 42.7406086198407 42.79932135904901 42.767779860758935 42.89898094513965 42.83540800563476 42.909321381931754 42.79497903564373 42.72623418406133 42.79518939225415 42.75589621882255 42.60091572466552 42.68798494219251 42.536944284389534 42.53127430200472 42.53202579395073 42.55327725544673 42.4666691258433 42.51013323873004 42.46865539005855 42.487863446953966 42.50042907581796 42.30134105245757 42.3162619107686 42.281739312740235 42.29697876356381 42.27223704053462 42.25973647279369 42.12889218729057 42.1790742872166 41.962670374093996 41.80670189900259
44 46.76068166383402 46.364366324469664 46.241626135508085 45.92698114614299 45.79468369633979 45.72610591670498 45.65201031410422 45.470011469291244 45.497496078194 45.37025128219498 45.490975231487276 45.26831772133495 45.266096126569785 45.277542348917784 45.18716485808677 45.10353227130621 45.06095005614713 45.09162419496122 45.11729836216063 45.180512662120684 44.974770155830136 45.00278015774969 44.91345035203002 45.01092103865395 44.88315078100302 44.89389204820149 44.88133969005373 44.70035183916525 44.80767526281607 44.661335305797024 44.690920636242524 44.73904596655291 44.62353869427084 44.823920613763946 44.63447634495867 44.57615612929531 44.44368330767903 44.488290743349914 44.48288464908345 44.35008994301986 44.519068895512305 44.32513645589526 44.4489995230283 44.43272939755616 44.33620212765904 44.176707302082654 44.38268922966041 44.250836262349566 44.18083036588548 44.258459785219316 44.09963652745688 44.10465885302939 44.152021385320545 44.07454353720078 44.13948103324496 44.06169813312473 44.00578821643678 43.96179956327644 44.02484803965176 43.88590275019204 43.847250034466526 44.01728403410025 43.97616541107747 43.85471300422056 43.93705614881477 43.91264065719205 43.9305218755678 43.92680507122406 43.859313241685676 43.73457626216257 43.794654413910614 43.76237939240449 43.89663166479406 43.83158028483557 43.907212576860395 43.79021110624009 43.71986753717904 43.790426354864714 43.75021938670215 43.591634695006576 43.68072877805745 43.52617554681719 43.52037370437692 43.52114267287981 43.54288835441061 43.454266082258265 43.49874098846795 43.45629853866456 43.47595329455755 43.48881114734861 43.28509316995659 43.300361024972524 43.26503557582721 43.2806294324839 43.255312320547056 43.24252104192843 43.10863386606477 43.15998299157047 42.93854642930548 42.77895078037474
45 47.82342442892116 47.41810192275307 47.29257218404236 46.9707761721917 46.8354719621657 46.765335596630095 46.689556003061135 46.50342082086604 46.531530079971134 46.40139335679032 46.52486103220289 46.297143124092564 46.29487103853728 46.306577402302274 46.21414587758874 46.128612550199534 46.0850625574232 46.11643383575579 46.14269150675519 46.207342495350694 45.99692402300809 46.02557061588037 45.934210587303426 46.03389651680517 45.903222389662176 45.914207776569704 45.90137013755495 45.71626892641901 45.82603151878916 45.67636565365605 45.706623377975305 45.755842465792746 45.637710028231545 45.84264608225858 45.64889626188955 45.58925058677929 45.45376701921719 45.49938826024423 45.493859300198984 45.35804653263395 45.53086591586486 45.33252592080198 45.45920405764258 45.44256415659152 45.34384308510584 45.18072337712999 45.39138671215269 45.25653708649387 45.184940146928334 45.264333871247025 45.10190099398999 45.10703746332551 45.15547641680511 45.076237708500805 45.14265105672781 45.06310036342302 45.005919766810344 44.96093137153272 45.02541276782566 44.88330963087822 44.84377844434077 45.017676853057075 44.97562371587468 44.85141102704375 44.93562560674238 44.91065521758278 44.92894282728525 44.92514155011551 44.85611581536035 44.72854390448445 44.789987468772225 44.756978924050046 44.894282384448466 44.82775256403637 44.905103771789044 44.78544317683646 44.71350089029675 44.785663317475276 44.74454255458174 44.58235366534764 44.67347261392239 44.51540680924486 44.50947310674913 44.5102595518089 44.532499453374484 44.441863038673226 44.48734873820586 44.44394168727058 44.46404314216113 44.477193218879265 44.268845287455605 44.284460139176446 44.2483318389142 44.26428010140398 44.238387600559484 44.22530561106317 44.08837554483897 44.140891695924346 43.91442248451697 43.751199661746895
46 48.886167194008294 48.47183752103647 48.343518232576635 48.014571198240404 47.8762602279916 47.80456527655521 47.727101692018046 47.536830172440844 47.56556408174827 47.43253543138566 47.558746832918516 47.325968526850176 47.323645950504776 47.33561245568677 47.24112689709071 47.153692829092854 47.10917505869927 47.141243476550365 47.16808465134975 47.23417232858071 47.01907789018605 47.04836107401104 46.95497082257683 47.0568719949564 46.923293998321334 46.934523504937914 46.92140058505617 46.73218601367277 46.844387774762254 46.69139600151507 46.72232611970809 46.772638965032584 46.65188136219224 46.86137155075321 46.66331617882042 46.60234504426328 46.46385073075535 46.51048577713854 46.50483395131452 46.36600312224804 46.54266293621741 46.339915385708686 46.46940859225686 46.45239891562689 46.351484042552634 46.184739452177325 46.400084194644975 46.26223791063818 46.18904992797118 46.27020795727474 46.1041654605231 46.10941607362164 46.158931448289664 46.07793187980082 46.145821080210645 46.06450259372131 46.0060513171839 45.960063179789 46.02597749599956 45.8807165115644 45.84030685421501 46.0180696720139 45.9750820206719 45.84810904986694 45.934195064669986 45.90866977797351 45.9273637790027 45.92347802900697 45.852918389035025 45.722511546806324 45.78532052363383 45.7515784556956 45.891933104102876 45.82392484323718 45.902994966717685 45.780675247432825 45.70713424341445 45.78090028008584 45.738865722461334 45.573072635688696 45.666216449787335 45.504638071672524 45.498572509121324 45.49937643073799 45.52211055233836 45.42945999508819 45.47595648794377 45.43158483587659 45.45213298976471 45.465575290409916 45.252597404954614 45.26855925338037 45.23162810200118 45.247930770324075 45.22146288057192 45.20809018019791 45.068117223613164 45.121800400278225 44.890298539728455 44.72344854311905
47 49.94890995909543 49.525573119319866 49.39446428111091 49.0583662242891 48.917048493817504 48.843794956480316 48.764647380974964 48.57023952401565 48.59959808352541 48.463677505981 48.59263263363413 48.35479392960779 48.35242086247227 48.36464750907127 48.26810791659268 48.17877310798618 48.133287559975344 48.16605311734494 48.19347779594431 48.26100216181073 48.041231757364 48.07115153214172 47.97573105785025 48.07984747310763 47.94336560698049 47.95483923330613 47.94143103255739 47.74810310092652 47.86274403073534 47.70642634937409 47.738028861440874 47.78943546427243 47.666052696152946 47.88009701924785 47.67773609575131 47.61543950174726 47.473934442293505 47.52158329403286 47.51580860243005 47.37395971186213 47.554459956569964 47.347304850615394 47.479613126871136 47.46223367466226 47.35912499999943 47.18875552722466 47.408781677137256 47.26793873478249 47.19315970901403 47.27608204330245 47.10642992705621 47.11179468391776 47.16238647977422 47.07962605110084 47.14899110369348 47.0659048240196 47.00618286755747 46.95919498804529 47.02654222417347 46.878123392250586 46.836835264089245 47.01846249097073 46.974540325469114 46.84480707269014 46.932764522597594 46.90668433836424 46.925784730720146 46.921814507898425 46.849720962709696 46.7164791891282 46.78065357849543 46.74617798734116 46.889583823757285 46.82009712243799 46.90088616164633 46.77590731802919 46.70076759653216 46.7761372426964 46.73318889034093 46.56379160602975 46.65896028565228 46.49386933410018 46.48767191149353 46.48849330966707 46.51172165130224 46.41705695150315 46.46456423768168 46.4192279844826 46.44022283736829 46.45395736194057 46.23634952245363 46.25265836758429 46.214924365088166 46.23158143924416 46.204538160584356 46.19087474933264 46.04785890238737 46.1027091046321 45.86617459493995 45.6956974244912
48 51.01165272418257 50.57930871760327 50.445410329645185 50.10216125033781 49.957836759643406 49.88302463640543 49.802193069931874 49.603648875590444 49.633632085302544 49.49481958057634 49.626518434349755 49.383619332365406 49.38119577443977 49.39368256245576 49.29508893609466 49.2038533868795 49.157400061251415 49.19086275813951 49.21887094053887 49.28783199504074 49.063385624541965 49.09394199027239 48.996491293123654 49.10282295125885 48.96343721563965 48.97515496167435 48.96146148005861 48.764020188180275 48.88110028670844 48.721456697233116 48.75373160317366 48.80623196351227 48.68022403011364 48.898822487742486 48.69215601268218 48.62853395923125 48.48401815383167 48.532680810927175 48.52678325354558 48.38191630147622 48.56625697692252 48.3546943155221 48.48981766148542 48.47206843369762 48.366765957446226 48.19277160227199 48.417479159629536 48.273639558926796 48.19726949005688 48.28195612933016 48.108694393589325 48.11417329421388 48.16584151125878 48.081320222400855 48.15216112717633 48.06730705431789 48.00631441793103 47.95832679630157 48.02710695234737 47.875530272936764 47.83336367396349 48.01885530992755 47.97399863026633 47.841505095513334 47.9313339805252 47.904698898754965 47.924205682437595 47.920150986789885 47.84652353638437 47.71044683145008 47.775986633357036 47.74077751898672 47.8872345434117 47.8162694016388 47.898777356574975 47.771139388625556 47.69440094964986 47.77137420530696 47.727512058220526 47.55451057637081 47.65170412151722 47.48310059652785 47.47677131386573 47.47761018859616 47.501332750266116 47.40465390791811 47.45317198741959 47.406871133088615 47.42831268497187 47.44233943347121 47.220101639952645 47.23675748178821 47.19822062817514 47.21523210816425 47.187613440596785 47.17365931846738 47.027600581161565 47.08361780898597 46.842050650151435 46.66794630586335
49 52.074395489269705 51.63304431588667 51.49635637817946 51.145956276386514 50.998625025469316 50.922254316330545 50.83973875888879 50.63705822716525 50.66766608707968 50.525961655171685 50.66040423506537 50.41244473512302 50.40997068640726 50.422717615840256 50.322069955596625 50.22893366577283 50.18151256252749 50.21567239893408 50.24426408513343 50.31466182827076 50.08553949171992 50.11673244840307 50.01725152839706 50.12579842941008 49.98350882429881 49.995470690042566 49.98149192755984 49.77993727543403 49.89945654268153 49.73648704509214 49.76943434490644 49.823028462752106 49.694395364074346 49.91754795623712 49.70657592961307 49.641628416715236 49.49410186536983 49.54377832782149 49.53775790466111 49.3898728910903 49.57805399727507 49.36208378042882 49.5000221960997 49.48190319273299 49.37440691489302 49.19678767731932 49.42617664212182 49.27934038307111 49.20137927109974 49.28783021535788 49.11095886012243 49.116551904510004 49.16929654274334 49.08301439370087 49.155331150659165 49.068709284616176 49.0064459683046 48.95745860455786 49.02767168052127 48.87293715362295 48.82989208383773 49.01924812888437 48.973456935063545 48.83820311833653 48.92990343845281 48.902713459145694 48.922626634155044 48.91848746568134 48.843326110059046 48.704414473771955 48.77131968821864 48.73537705063227 48.88488526306611 48.812441680839605 48.89666855150362 48.76637145922192 48.68803430276757 48.766611167917524 48.72183522610012 48.54522954671187 48.64444795738216 48.47233185895551 48.46587071623794 48.46672706752525 48.49094384922999 48.39225086433307 48.441779737157496 48.394514281694626 48.416402532575454 48.43072150500186 48.203853757451654 48.22085659599213 48.18151689126213 48.198882777084336 48.17068872060922 48.156443887602116 48.00734225993577 48.06452651333985 47.81792670536292 47.640195187235506
50 53.13713825435684 52.686779914170074 52.547302426713735 52.18975130243522 52.03941329129522 51.96148399625566 51.8772844478457 51.670467578740045 51.70170008885682 51.55710372976702 51.694290035780995 51.44127013788063 51.43874559837476 51.45175266922475 51.3490509750986 51.25401394466615 51.20562506380356 51.24048203972866 51.26965722972799 51.341491661500775 51.107693358897876 51.13952290653374 51.038011763670475 51.148773907561306 51.003580432957975 51.01578641841078 51.00152237506106 50.79585436268779 50.91781279865462 50.751517392951165 50.78513708663923 50.839824961991944 50.70856669803505 50.93627342473176 50.72099584654394 50.654722874199216 50.504185576907986 50.55487584471581 50.548732555776645 50.39782948070439 50.58985101762762 50.36947324533553 50.51022673071398 50.49173795176836 50.38204787233982 50.20080375236665 50.4348741246141 50.285041207215414 50.20548905214259 50.29370430138559 50.11322332665554 50.118930514806124 50.172751574227895 50.084708565000895 50.158501174142 50.070111514914466 50.00657751867816 49.95659041281414 50.02823640869518 49.870344034309134 49.826420493711964 50.0196409478412 49.97291523986076 49.83490114115972 49.92847289638042 49.90072801953642 49.92104758587249 49.91682394457279 49.84012868373372 49.69838211609383 49.76665274308024 49.72997658227783 49.88253598272052 49.80861396004042 49.89455974643227 49.76160352981828 49.68166765588528 49.76184813052809 49.71615839397971 49.53594851705293 49.637191793247105 49.46156312138318 49.454970118610134 49.45584394645434 49.48055494819387 49.37984782074803 49.4303874868954 49.382157430300644 49.404492380179036 49.419103576532514 49.18760587495067 49.20495571019605 49.16481315434911 49.18253344600443 49.15376400062165 49.13922845673685 48.987083938709965 49.04543521769372 48.79380276057441 48.61244406860766
51 54.19988101944398 53.74051551245348 53.59824847524801 53.233546328483925 53.08020155712112 53.00071367618077 52.91483013680262 52.70387693031485 52.735734090633954 52.588245804362366 52.72817583649661 52.47009554063824 52.467520510342254 52.48078772260925 52.376031994600574 52.27909422355947 52.22973756507963 52.265291680523234 52.29505037432255 52.36832149473079 52.12984722607584 52.16231336466442 52.05877199894388 52.17174938571253 52.02365204161713 52.036102146778994 52.02155282256228 51.811771449941546 51.93616905462771 51.76654774081019 51.80083982837201 51.85662146123178 51.722738031995746 51.95499889322639 51.73541576347482 51.6678173316832 51.514269288446144 51.565973361610126 51.55970720689218 51.40578607031848 51.601648037980176 51.376862710242236 51.520431265328256 51.50157271080373 51.389688829786614 51.20481982741399 51.443571607106385 51.29074203135972 51.20959883318544 51.2995783874133 51.115487793188656 51.12130912510225 51.17620660571245 51.08640273630091 51.16167119762484 51.071513745212755 51.00670906905172 50.95572222107042 51.02880113686908 50.86775091499531 50.8229489035862 51.02003376679802 50.97237354465798 50.831599163982915 50.92704235430803 50.89874257992715 50.91946853758995 50.91516042346425 50.836931257408395 50.69234975841571 50.761985797941854 50.72457611392338 50.88018670237493 50.804786239241224 50.89245094136091 50.75683560041465 50.67530100900298 50.75708509313865 50.710481561859304 50.526667487393986 50.62993562911205 50.45079438381084 50.44406952098234 50.44496082538342 50.47016604715775 50.367444777162994 50.41899523663331 50.369800578906656 50.39258222778261 50.407485648063165 50.171357992449686 50.189054824399975 50.14810941743609 50.16618411492452 50.136839280634085 50.12201302587159 49.96682561748416 50.026343922047595 49.7696788157859 49.58469294997981
52 55.262623784531115 54.79425111073687 54.649194523782285 54.27734135453262 54.120989822947024 54.03994335610589 53.95237582575953 53.73728628188965 53.76976809241109 53.6193878789577 53.762061637212234 53.49892094339585 53.49629542230975 53.50982277599374 53.40301301410254 53.304174502452796 53.2538500663557 53.290101321317806 53.32044351891711 53.395151327960804 53.152001093253794 53.18510382279509 53.07953223421729 53.194724863863755 53.04372365027629 53.05641787514721 53.0415832700635 52.8276885371953 52.95452531060081 52.78157808866921 52.8165425701048 52.87341796047162 52.73690936595645 52.973724361721025 52.7498356804057 52.68091178916718 52.52435299998431 52.57707087850444 52.57068185800771 52.413742659932566 52.61344505833273 52.38425217514895 52.53063579994254 52.51140746983909 52.39732978723341 52.208835902461324 52.452269089598666 52.29644285550403 52.213708614228295 52.30545247344101 52.11775225972177 52.12368773539837 52.179661637197015 52.08809690760093 52.164841221107686 52.072915975511044 52.00684061942528 51.954854029326704 52.02936586504298 51.8651577956815 51.819477313460446 52.02042658575485 51.97183184945519 51.82829718680611 51.92561181223564 51.89675714031788 51.9178894893074 51.9134969023557 51.833733831083066 51.686317400737586 51.75731885280346 51.719175645568946 51.87783742202934 51.80095851844203 51.89034213628956 51.75206767101101 51.66893436212069 51.752322055749204 51.704804729738896 51.51738645773505 51.62267946497699 51.4400256462385 51.43316892335454 51.43407770431251 51.459777146121624 51.35504173357795 51.40760298637122 51.35744372751267 51.380672075386194 51.39586771959382 51.155110109948694 51.173153938603896 51.13140568052307 51.149834783844604 51.11991456064652 51.104797595006325 50.946567296258365 51.00725262640147 50.74555487099739 50.55694183135196
53 56.32536654961825 55.847986709020276 55.70014057231656 55.32113638058133 55.16177808877293 55.079173036031 54.98992151471644 54.77069563346445 54.80380209418823 54.65052995355305 54.79594743792785 54.527746346153464 54.525070334277245 54.53885782937824 54.429994033604515 54.329254781346116 54.277962567631775 54.31491096211238 54.34583666351167 54.42198116119082 54.17415496043175 54.207894280925764 54.100292469490704 54.217700342014986 54.06379525893545 54.07673360351543 54.06161371756472 53.843605624449054 53.972881566573896 53.79660843652823 53.83224531183758 53.89021445971146 53.75108069991715 53.99244983021566 53.76425559733658 53.69400624665117 53.53443671152247 53.58816839539876 53.58165650912324 53.421699249546656 53.62524207868528 53.39164164005566 53.54084033455682 53.52124222887446 53.404970744680206 53.212851977508656 53.460966572090946 53.30214367964834 53.217818395271145 53.311326559468725 53.120016726254875 53.1260663456945 53.18311666868157 53.089791078900944 53.168011244590524 53.074318205809334 53.00697216979884 52.953985837582984 53.02993059321689 52.86256467636768 52.81600572333468 53.020819404711666 52.97129015425241 52.82499520962931 52.924181270163245 52.89477170070861 52.91631044102485 52.91183338124716 52.830536404757744 52.68028504305946 52.75265190766506 52.7137751772145 52.875488141683746 52.79713079764284 52.8882333312182 52.74729974160738 52.66256771523839 52.747559018359766 52.699127897618496 52.50810542807611 52.615423300841925 52.42925690866617 52.42226832572675 52.423194583241596 52.4493882450855 52.34263868999291 52.396210736109126 52.34508687611868 52.368761922989776 52.38424979112447 52.13886222744771 52.15725305280782 52.11470194361006 52.133485452764695 52.10298984065895 52.08758216414106 51.92630897503256 51.98816133075535 51.721430926208875 51.529190712724116
54 57.38810931470539 56.90172230730368 56.751086620850835 56.364931406630035 56.20256635459884 56.118402715956115 56.02746720367336 55.80410498503925 55.837836095965365 55.681672028148384 55.829833238643474 55.556571748911075 55.553845246244734 55.567892882762735 55.45697505310649 55.35433506023944 55.30207506890784 55.33972060290695 55.37122980810623 55.44881099442084 55.196308827609705 55.23068473905644 55.12105270476411 55.24067582016621 55.08386686759461 55.09704933188364 55.08164416506594 54.85952271170281 54.99123782254699 54.811638784387256 54.84794805357037 54.9070109589513 54.76525203387785 55.0111752987103 54.778675514267455 54.70710070413516 54.544520423060625 54.59926591229307 54.59263116023878 54.42965583916074 54.637039099037835 54.39903110496237 54.55104486917109 54.53107698790983 54.412611702127 54.21686805255599 54.46966405458323 54.307844503792644 54.221928176313995 54.317200645496435 54.12228119278799 54.12844495599062 54.18657170016613 54.09148525020096 54.17118126807336 54.07572043610762 54.00710372017241 53.95311764583927 54.030495321390795 53.85997155705386 53.81253413320892 54.02121222366849 53.970748459049624 53.8216932324525 53.922750728090854 53.89278626109934 53.9147313927423 53.910169860138616 53.827338978432415 53.67425268538134 53.747984962526665 53.708374708860056 53.87313886133816 53.79330307684365 53.88612452614685 53.742531812203744 53.6562010683561 53.74279598097033 53.69345106549809 53.49882439841716 53.60816713670687 53.41848817109383 53.411367728098945 53.41231146217068 53.43899934404938 53.33023564640787 53.384818485847035 53.33273002472469 53.35685177059336 53.37263186265512 53.122614344946726 53.14135216701174 53.097998206697035 53.11713612168478 53.086065120671385 53.0703667332758 52.90605065380676 52.96907003510922 52.69730698142036 52.50143959409627
55 58.450852079792526 57.95545790558708 57.802032669385106 57.40872643267874 57.24335462042474 57.15763239588122 57.06501289263027 56.83751433661405 56.8718700977425 56.71281410274373 56.86371903935909 56.585397151668694 56.58262015821223 56.596927936147225 56.48395607260846 56.37941533913276 56.32618757018391 56.36453024370152 56.39662295270079 56.47564082765085 56.21846269478767 56.253475197187115 56.14181294003752 56.263651298317434 56.10393847625377 56.117365060251856 56.10167461256716 55.87543979895657 56.00959407852008 55.82666913224628 55.86365079530315 55.923807458191135 55.779423367838554 56.02990076720493 55.79309543119834 55.72019516161914 55.55460413459878 55.61036342918739 55.60360581135431 55.43761242877483 55.64883611939039 55.40642056986908 55.561249403785375 55.54091174694519 55.4202526595738 55.22088412760332 55.47836153707551 55.31354532793696 55.22603795735685 55.323074731524144 55.1245456593211 55.130823566286736 55.19002673165068 55.09317942150098 55.174351291556206 55.07712266640591 55.00723527054597 54.95224945409555 55.031060049564694 54.857378437740046 54.809062543083165 55.02160504262532 54.97020676384684 54.81839125527569 54.92132018601846 54.89080082149007 54.913152344459746 54.908506339030076 54.82414155210709 54.66822032770322 54.74331801738827 54.70297424050561 54.87078958099257 54.789475356044456 54.88401572107549 54.73776388280011 54.649834421473805 54.73803294358089 54.68777423337768 54.48954336875822 54.60091097257181 54.40771943352149 54.40046713047115 54.401428341099766 54.428610443013255 54.31783260282283 54.373426235584944 54.32037317333071 54.344941618196934 54.36101393418576 54.106366462445735 54.12545128121566 54.08129446978402 54.10078679060487 54.069140400683814 54.05315130241054 53.88579233258096 53.94997873946309 53.673183036631855 53.47368847546843
56 59.51359484487966 59.009193503870485 58.852978717919385 58.452521458727446 58.28414288625064 58.19686207580634 58.10255858158719 57.87092368818885 57.90590409951963 57.743956177339065 57.89760484007471 57.614222554426306 57.611395070179725 57.62596298953172 57.51093709211043 57.40449561802609 57.35030007145998 57.389339884496096 57.42201609729535 57.50247066088087 57.24061656196562 57.27626565531779 57.16257317531093 57.28662677646866 57.124010084912925 57.137680788620074 57.12170506006838 56.891356886210325 57.02795033449318 56.841699480105305 56.87935353703594 56.94060395743097 56.79359470179925 57.048626235699565 56.807515348129215 56.733289619103125 56.56468784613695 56.621460946081704 56.614580462469846 56.445569018388916 56.660633139742934 56.41381003477579 56.57145393839966 56.55074650598056 56.427893617020594 56.22490020265065 56.487059019567795 56.31924615208126 56.2301477383997 56.328948817551854 56.126810125854206 56.13320217658286 56.193481763135246 56.094873592801 56.177521315039044 56.0785248967042 56.007366820919536 55.95138126235183 56.0316247777386 55.85478531842623 55.8055909529574 56.02199786158214 55.969665068644055 55.81508927809889 55.91988964394607 55.8888153818808 55.911573296177195 55.90684281792153 55.820944125781764 55.662187970025094 55.73865107224987 55.697573772151166 55.86844030064698 55.78564763524527 55.88190691600414 55.732995953396475 55.64346777459151 55.73326990619145 55.68209740125727 55.48026233909928 55.59365480843675 55.39695069594916 55.389566532843354 55.390545220028855 55.41822154197713 55.305429559237794 55.362033985322846 55.30801632193672 55.33303146580052 55.349396005716414 55.09011857994475 55.10955039541958 55.064590732871004 55.084437459524956 55.05221568069625 55.03593587154528 54.86553401135516 54.930887443816964 54.64905909184334 54.44593735684058
57 60.5763376099668 60.06292910215388 59.903924766453656 59.49631648477615 59.324931152076545 59.23609175573145 59.1401042705441 58.90433303976366 58.93993810129677 58.77509825193441 58.93149064079034 58.64304795718392 58.64016998214722 58.65499804291622 58.537918111612406 58.42957589691941 58.374412572736055 58.41414952529067 58.44740924188991 58.529300494110885 58.26277042914358 58.299056113448465 58.18333341058434 58.30960225461989 58.14408169357209 58.157996516988284 58.1417355075696 57.90727397346408 58.046306590466266 57.85672982796433 57.89505627876872 57.95740045667082 57.807766035759954 58.0673517041942 57.82193526506009 57.746384076587105 57.574771557675106 57.63255846297602 57.62555511358538 57.453525608003005 57.67243016009549 57.4211994996825 57.58165847301393 57.56058126501593 57.4355345744674 57.22891627769799 57.495756502060075 57.32494697622557 57.23425751944255 57.33482290357957 57.12907459238732 57.13558078687898 57.1969367946198 57.09656776410102 57.18069133852188 57.07992712700249 57.007498371293096 56.95051307060812 57.032189505912505 56.85219219911241 56.80211936283164 57.02239068053896 56.96912337344127 56.811787300922084 56.91845910187368 56.886829942271525 56.909994247894645 56.90517929681298 56.81774669945644 56.65615561234697 56.73398412711148 56.69217330379673 56.86609102030139 56.781819914446075 56.87979811093279 56.72822802399284 56.637101127709215 56.728506868802015 56.67642056913687 56.47098130944034 56.586398644301696 56.386181958376824 56.37866593521556 56.379662098957944 56.40783264094102 56.293026515652755 56.350641735060755 56.29565947054273 56.3211213134041 56.337778077247066 56.073870697443766 56.0936495096235 56.04788699595798 56.06808812844505 56.035290960708686 56.01872044068001 55.84527569012936 55.91179614817084 55.62493514705483 55.41818623821273
